"","season","week","homeTeam","awayTeam","awayDefPoints","homeDefPoints","awayOffPoints","homeOffPoints"
"3282",2011,16,"DET","LAC",0,7,10,31
"3283",2011,16,"SEA","SF",0,0,19,17
"3284",2011,16,"PIT","LA",0,0,0,27
"3285",2011,16,"CAR","TB",0,0,17,48
"3286",2011,17,"CIN","BAL",0,0,24,16
"3287",2011,17,"NE","BUF",0,7,21,41
"3288",2011,17,"NO","CAR",0,0,17,45
"3289",2011,17,"MIN","CHI",7,0,10,13
"3290",2011,17,"NYG","DAL",0,0,14,31
"3291",2011,17,"GB","DET",0,0,38,45
"3292",2011,17,"JAX","IND",0,0,13,19
"3293",2011,17,"DEN","KC",0,0,7,3
"3294",2011,17,"MIA","NYJ",0,0,17,19
"3295",2011,17,"CLE","PIT",0,0,13,9
"3296",2011,17,"LV","LAC",0,0,38,26
"3297",2011,17,"ARI","SEA",0,0,20,23
"3298",2011,17,"LA","SF",0,0,34,27
"3299",2011,17,"ATL","TB",7,7,17,38
"3300",2011,17,"HOU","TEN",0,0,23,23
"3301",2011,17,"PHI","WAS",0,0,10,34
"3302",2012,1,"KC","ATL",0,0,40,24
"3303",2012,1,"NYJ","BUF",0,14,28,34
"3304",2012,1,"TB","CAR",0,0,10,16
"3305",2012,1,"BAL","CIN",0,7,13,37
"3306",2012,1,"NYG","DAL",0,0,24,17
"3307",2012,1,"CHI","IND",7,0,14,41
"3308",2012,1,"MIN","JAX",0,0,23,26
"3309",2012,1,"HOU","MIA",7,0,3,30
"3310",2012,1,"TEN","NE",7,0,27,13
"3311",2012,1,"CLE","PHI",0,7,17,9
"3312",2012,1,"DEN","PIT",0,7,20,24
"3313",2012,1,"LV","LAC",0,0,22,13
"3314",2012,1,"ARI","SEA",0,0,16,20
"3315",2012,1,"GB","SF",0,7,30,14
"3316",2012,1,"DET","LA",7,0,16,27
"3317",2012,1,"NO","WAS",0,7,40,24
"3318",2012,2,"NE","ARI",0,0,20,19
"3319",2012,2,"PHI","BAL",0,0,23,24
"3320",2012,2,"GB","CHI",0,0,10,23
"3321",2012,2,"CIN","CLE",0,7,27,27
"3322",2012,2,"SEA","DAL",0,7,7,20
"3323",2012,2,"ATL","DEN",0,0,21,27
"3324",2012,2,"SF","DET",0,0,19,27
"3325",2012,2,"JAX","HOU",0,0,27,7
"3326",2012,2,"BUF","KC",0,7,17,28
"3327",2012,2,"IND","MIN",0,0,20,23
"3328",2012,2,"CAR","NO",0,7,27,28
"3329",2012,2,"PIT","NYJ",0,0,10,27
"3330",2012,2,"MIA","LV",0,0,13,35
"3331",2012,2,"NYG","TB",7,0,27,40
"3332",2012,2,"LAC","TEN",0,0,10,38
"3333",2012,2,"LA","WAS",7,0,21,30
"3334",2012,3,"LAC","ATL",0,0,28,3
"3335",2012,3,"CLE","BUF",0,0,24,14
"3336",2012,3,"WAS","CIN",0,7,38,24
"3337",2012,3,"TEN","DET",0,14,40,30
"3338",2012,3,"SEA","GB",0,0,13,14
"3339",2012,3,"DEN","HOU",0,0,31,23
"3340",2012,3,"IND","JAX",0,0,23,17
"3341",2012,3,"NO","KC",0,0,25,24
"3342",2012,3,"BAL","NE",0,0,30,31
"3343",2012,3,"CAR","NYG",0,0,36,7
"3344",2012,3,"MIA","NYJ",7,0,16,20
"3345",2012,3,"ARI","PHI",0,7,6,20
"3346",2012,3,"LV","PIT",0,0,31,34
"3347",2012,3,"MIN","SF",0,0,13,24
"3348",2012,3,"CHI","LA",0,7,6,16
"3349",2012,3,"DAL","TB",0,0,10,16
"3350",2012,4,"ATL","CAR",0,0,28,30
"3351",2012,4,"DAL","CHI",14,0,20,17
"3352",2012,4,"JAX","CIN",0,0,27,10
"3353",2012,4,"BAL","CLE",0,7,16,17
"3354",2012,4,"ARI","MIA",0,0,20,24
"3355",2012,4,"DET","MIN",7,0,13,13
"3356",2012,4,"BUF","NE",0,0,52,28
"3357",2012,4,"GB","NO",0,0,27,28
"3358",2012,4,"PHI","NYG",0,0,17,19
"3359",2012,4,"DEN","LV",0,0,6,37
"3360",2012,4,"KC","LAC",7,0,30,21
"3361",2012,4,"LA","SEA",0,0,13,19
"3362",2012,4,"NYJ","SF",7,0,27,0
"3363",2012,4,"HOU","TEN",0,14,14,24
"3364",2012,4,"TB","WAS",0,0,24,23
"3365",2012,5,"LA","ARI",0,0,3,17
"3366",2012,5,"WAS","ATL",0,7,24,10
"3367",2012,5,"KC","BAL",0,0,9,6
"3368",2012,5,"SF","BUF",0,0,3,45
"3369",2012,5,"JAX","CHI",14,0,27,3
"3370",2012,5,"NYG","CLE",0,0,27,41
"3371",2012,5,"NE","DEN",0,0,21,31
"3372",2012,5,"IND","GB",0,0,28,30
"3373",2012,5,"NYJ","HOU",0,0,23,17
"3374",2012,5,"CIN","MIA",0,0,17,13
"3375",2012,5,"PIT","PHI",0,0,14,16
"3376",2012,5,"NO","LAC",0,0,24,31
"3377",2012,5,"CAR","SEA",0,7,16,3
"3378",2012,5,"MIN","TEN",0,0,7,30
"3379",2012,6,"ARI","BUF",0,0,17,16
"3380",2012,6,"CLE","CIN",0,7,24,27
"3381",2012,6,"BAL","DAL",0,0,30,31
"3382",2012,6,"LAC","DEN",14,7,21,17
"3383",2012,6,"PHI","DET",0,0,26,23
"3384",2012,6,"HOU","GB",0,7,42,17
"3385",2012,6,"NYJ","IND",0,0,9,35
"3386",2012,6,"TB","KC",7,7,3,31
"3387",2012,6,"WAS","MIN",0,7,26,31
"3388",2012,6,"SEA","NE",0,0,23,24
"3389",2012,6,"SF","NYG",0,0,26,3
"3390",2012,6,"ATL","LV",0,7,20,16
"3391",2012,6,"TEN","PIT",0,0,23,26
"3392",2012,6,"MIA","LA",0,0,13,17
"3393",2012,7,"MIN","ARI",0,7,14,14
"3394",2012,7,"HOU","BAL",0,7,13,34
"3395",2012,7,"IND","CLE",0,0,14,17
"3396",2012,7,"CAR","DAL",0,0,19,14
"3397",2012,7,"CHI","DET",0,0,7,13
"3398",2012,7,"LA","GB",0,0,30,20
"3399",2012,7,"LV","JAX",0,0,23,26
"3400",2012,7,"TB","NO",0,0,35,28
"3401",2012,7,"NE","NYJ",0,0,26,27
"3402",2012,7,"CIN","PIT",0,0,23,17
"3403",2012,7,"SF","SEA",0,0,6,13
"3404",2012,7,"BUF","TEN",0,0,35,34
"3405",2012,7,"NYG","WAS",0,0,23,27
"3406",2012,8,"PHI","ATL",0,0,30,17
"3407",2012,8,"CHI","CAR",0,7,22,17
"3408",2012,8,"TEN","IND",0,0,20,13
"3409",2012,8,"GB","JAX",0,7,16,17
"3410",2012,8,"NYJ","MIA",7,0,23,10
"3411",2012,8,"LA","NE",0,0,45,7
"3412",2012,8,"DEN","NO",0,0,14,34
"3413",2012,8,"DAL","NYG",7,0,22,24
"3414",2012,8,"KC","LV",0,0,26,16
"3415",2012,8,"CLE","LAC",0,0,6,7
"3416",2012,8,"DET","SEA",0,0,24,28
"3417",2012,8,"ARI","SF",0,0,24,3
"3418",2012,8,"MIN","TB",0,0,37,17
"3419",2012,8,"PIT","WAS",0,0,13,27
"3420",2012,9,"GB","ARI",0,0,17,31
"3421",2012,9,"CLE","BAL",0,0,24,15
"3422",2012,9,"HOU","BUF",0,0,9,21
"3423",2012,9,"WAS","CAR",0,0,21,13
"3424",2012,9,"TEN","CHI",14,0,37,17
"3425",2012,9,"ATL","DAL",0,0,13,19
"3426",2012,9,"CIN","DEN",0,0,31,23
"3427",2012,9,"JAX","DET",0,0,31,14
"3428",2012,9,"LAC","KC",0,14,13,17
"3429",2012,9,"IND","MIA",0,0,20,23
"3430",2012,9,"SEA","MIN",0,0,20,31
"3431",2012,9,"NO","PHI",0,7,13,21
"3432",2012,9,"NYG","PIT",0,7,24,13
"3433",2012,9,"LV","TB",0,0,42,31
"3434",2012,10,"NO","ATL",0,0,27,31
"3435",2012,10,"NE","BUF",0,0,31,37
"3436",2012,10,"PHI","DAL",21,0,17,24
"3437",2012,10,"CAR","DEN",14,0,20,14
"3438",2012,10,"MIN","DET",0,0,24,33
"3439",2012,10,"CHI","HOU",0,0,13,6
"3440",2012,10,"JAX","IND",7,0,20,10
"3441",2012,10,"PIT","KC",0,0,13,16
"3442",2012,10,"CIN","NYG",0,0,13,31
"3443",2012,10,"SEA","NYJ",7,0,0,28
"3444",2012,10,"BAL","LV",0,0,20,55
"3445",2012,10,"TB","LAC",0,14,24,20
"3446",2012,10,"SF","LA",0,0,24,24
"3447",2012,10,"MIA","TEN",7,0,30,3
"3448",2012,11,"ATL","ARI",0,7,19,16
"3449",2012,11,"PIT","BAL",7,0,6,10
"3450",2012,11,"SF","CHI",0,0,7,30
"3451",2012,11,"KC","CIN",0,0,28,6
"3452",2012,11,"DAL","CLE",0,0,20,23
"3453",2012,11,"DET","GB",7,0,17,20
"3454",2012,11,"NE","IND",0,21,24,38
"3455",2012,11,"HOU","JAX",0,0,37,44
"3456",2012,11,"BUF","MIA",0,7,14,12
"3457",2012,11,"LV","NO",7,0,31,17
"3458",2012,11,"LA","NYJ",0,0,27,14
"3459",2012,11,"WAS","PHI",0,0,6,31
"3460",2012,11,"DEN","LAC",7,0,14,30
"3461",2012,11,"CAR","TB",0,7,27,14
"3462",2012,12,"TB","ATL",0,0,24,23
"3463",2012,12,"LAC","BAL",0,0,16,13
"3464",2012,12,"IND","BUF",0,7,13,13
"3465",2012,12,"PHI","CAR",0,0,31,23
"3466",2012,12,"KC","DEN",0,0,17,9
"3467",2012,12,"NYG","GB",0,0,10,38
"3468",2012,12,"DET","HOU",0,0,34,31
"3469",2012,12,"CHI","MIN",0,0,10,27
"3470",2012,12,"NYJ","NE",14,0,35,17
"3471",2012,12,"CIN","LV",0,0,10,34
"3472",2012,12,"CLE","PIT",7,0,7,20
"3473",2012,12,"MIA","SEA",0,0,21,24
"3474",2012,12,"NO","SF",14,0,17,21
"3475",2012,12,"ARI","LA",14,0,17,17
"3476",2012,12,"JAX","TEN",0,0,19,24
"3477",2012,12,"DAL","WAS",0,0,38,30
"3478",2012,13,"NYJ","ARI",0,0,6,7
"3479",2012,13,"KC","CAR",0,0,21,27
"3480",2012,13,"LAC","CIN",0,7,20,6
"3481",2012,13,"LV","CLE",0,0,20,17
"3482",2012,13,"TEN","HOU",0,0,24,10
"3483",2012,13,"DET","IND",0,0,35,33
"3484",2012,13,"BUF","JAX",0,0,17,34
"3485",2012,13,"GB","MIN",0,0,14,23
"3486",2012,13,"MIA","NE",0,0,23,16
"3487",2012,13,"ATL","NO",0,0,13,23
"3488",2012,13,"WAS","NYG",0,0,16,17
"3489",2012,13,"DAL","PHI",7,7,27,31
"3490",2012,13,"BAL","PIT",0,0,23,20
"3491",2012,13,"CHI","SEA",0,0,24,17
"3492",2012,13,"LA","SF",0,7,13,6
"3493",2012,13,"DEN","TB",0,7,23,24
"3494",2012,14,"SEA","ARI",0,7,0,51
"3495",2012,14,"CAR","ATL",0,0,21,30
"3496",2012,14,"WAS","BAL",0,0,28,30
"3497",2012,14,"MIN","CHI",0,7,14,14
"3498",2012,14,"CIN","DAL",0,0,20,19
"3499",2012,14,"LV","DEN",0,0,26,14
"3500",2012,14,"GB","DET",0,7,20,20
"3501",2012,14,"NE","HOU",0,0,14,42
"3502",2012,14,"CLE","KC",0,7,7,23
"3503",2012,14,"SF","MIA",0,0,13,27
"3504",2012,14,"NYG","NO",7,0,20,52
"3505",2012,14,"JAX","NYJ",0,0,17,10
"3506",2012,14,"TB","PHI",0,0,24,21
"3507",2012,14,"PIT","LAC",7,0,27,24
"3508",2012,14,"BUF","LA",0,0,14,13
"3509",2012,14,"IND","TEN",7,7,16,20
"3510",2012,15,"LAC","CAR",0,0,31,7
"3511",2012,15,"PHI","CIN",7,0,27,13
"3512",2012,15,"BAL","DEN",7,0,27,17
"3513",2012,15,"ARI","DET",0,14,10,24
"3514",2012,15,"CHI","GB",0,0,21,13
"3515",2012,15,"HOU","IND",0,7,17,22
"3516",2012,15,"MIA","JAX",0,0,3,23
"3517",2012,15,"LV","KC",0,0,0,15
"3518",2012,15,"LA","MIN",7,0,29,21
"3519",2012,15,"ATL","NYG",0,0,0,34
"3520",2012,15,"TEN","NYJ",0,0,10,14
"3521",2012,15,"DAL","PIT",0,0,24,27
"3522",2012,15,"BUF","SEA",7,0,44,17
"3523",2012,15,"NE","SF",0,0,41,34
"3524",2012,15,"NO","TB",0,0,0,41
"3525",2012,15,"CLE","WAS",0,0,38,21
"3526",2012,16,"DET","ATL",0,0,31,16
"3527",2012,16,"MIA","BUF",0,0,10,24
"3528",2012,16,"ARI","CHI",14,7,14,6
"3529",2012,16,"PIT","CIN",7,0,6,10
"3530",2012,16,"DEN","CLE",0,0,13,34
"3531",2012,16,"KC","IND",7,0,13,13
"3532",2012,16,"HOU","MIN",0,0,23,6
"3533",2012,16,"JAX","NE",0,0,23,16
"3534",2012,16,"DAL","NO",0,0,34,31
"3535",2012,16,"BAL","NYG",0,0,14,33
"3536",2012,16,"CAR","LV",0,0,6,17
"3537",2012,16,"NYJ","LAC",7,0,20,17
"3538",2012,16,"SEA","SF",0,7,13,35
"3539",2012,16,"TB","LA",7,0,21,13
"3540",2012,16,"GB","TEN",0,0,7,55
"3541",2012,16,"PHI","WAS",0,0,27,20
"3542",2012,17,"SF","ARI",0,0,13,27
"3543",2012,17,"CIN","BAL",0,7,17,16
"3544",2012,17,"NO","CAR",0,7,44,31
"3545",2012,17,"DET","CHI",0,0,26,24
"3546",2012,17,"PIT","CLE",0,0,10,24
"3547",2012,17,"WAS","DAL",0,0,17,28
"3548",2012,17,"MIN","GB",0,0,34,37
"3549",2012,17,"IND","HOU",0,0,16,28
"3550",2012,17,"TEN","JAX",7,28,14,10
"3551",2012,17,"DEN","KC",0,0,3,38
"3552",2012,17,"NE","MIA",0,0,0,28
"3553",2012,17,"BUF","NYJ",0,7,9,21
"3554",2012,17,"LAC","LV",0,0,21,24
"3555",2012,17,"NYG","PHI",0,0,7,42
"3556",2012,17,"SEA","LA",0,0,13,20
"3557",2012,17,"ATL","TB",0,0,23,17
"3558",2013,1,"LA","ARI",7,0,17,26
"3559",2013,1,"NO","ATL",0,0,17,23
"3560",2013,1,"DEN","BAL",0,0,27,49
"3561",2013,1,"CHI","CIN",0,0,21,24
"3562",2013,1,"SF","GB",0,0,28,34
"3563",2013,1,"LAC","HOU",7,0,24,28
"3564",2013,1,"JAX","KC",7,0,21,0
"3565",2013,1,"CLE","MIA",0,0,23,10
"3566",2013,1,"DET","MIN",0,0,24,34
"3567",2013,1,"BUF","NE",0,7,23,14
"3568",2013,1,"DAL","NYG",0,14,31,23
"3569",2013,1,"IND","LV",0,0,17,21
"3570",2013,1,"WAS","PHI",0,7,31,21
"3571",2013,1,"CAR","SEA",0,0,13,7
"3572",2013,1,"NYJ","TB",0,0,17,16
"3573",2013,1,"PIT","TEN",0,0,16,7
"3574",2013,2,"BUF","CAR",0,0,23,23
"3575",2013,2,"BAL","CLE",0,0,6,14
"3576",2013,2,"KC","DAL",0,0,16,17
"3577",2013,2,"NYG","DEN",7,0,34,23
"3578",2013,2,"ARI","DET",7,0,14,26
"3579",2013,2,"LV","JAX",0,0,10,19
"3580",2013,2,"IND","MIA",0,0,24,20
"3581",2013,2,"CHI","MIN",7,7,23,24
"3582",2013,2,"TB","NO",0,7,16,7
"3583",2013,2,"NE","NYJ",0,0,10,13
"3584",2013,2,"CIN","PIT",0,0,10,20
"3585",2013,2,"PHI","LAC",0,0,33,30
"3586",2013,2,"SEA","SF",0,0,3,27
"3587",2013,2,"ATL","LA",0,7,24,24
"3588",2013,2,"HOU","TEN",7,0,17,28
"3589",2013,2,"GB","WAS",0,0,21,38
"3590",2013,3,"NO","ARI",0,0,7,31
"3591",2013,3,"MIA","ATL",0,0,23,27
"3592",2013,3,"NYJ","BUF",0,0,19,27
"3593",2013,3,"PIT","CHI",14,0,27,23
"3594",2013,3,"MIN","CLE",0,0,31,27
"3595",2013,3,"WAS","DET",0,7,27,13
"3596",2013,3,"CIN","GB",7,7,23,28
"3597",2013,3,"BAL","HOU",0,14,9,16
"3598",2013,3,"SF","IND",0,0,27,7
"3599",2013,3,"SEA","JAX",0,0,17,45
"3600",2013,3,"PHI","KC",7,0,19,17
"3601",2013,3,"CAR","NYG",0,0,0,38
"3602",2013,3,"DEN","LV",0,0,21,37
"3603",2013,3,"TEN","LAC",0,0,17,20
"3604",2013,3,"DAL","LA",0,0,7,31
"3605",2013,3,"NE","TB",0,0,3,23
"3606",2013,4,"TB","ARI",0,0,13,10
"3607",2013,4,"BUF","BAL",0,0,20,23
"3608",2013,4,"DET","CHI",0,7,30,33
"3609",2013,4,"CLE","CIN",0,0,6,17
"3610",2013,4,"LAC","DAL",7,0,14,30
"3611",2013,4,"JAX","IND",7,0,30,3
"3612",2013,4,"NO","MIA",0,0,17,38
"3613",2013,4,"ATL","NE",0,0,30,23
"3614",2013,4,"KC","NYG",0,7,7,24
"3615",2013,4,"TEN","NYJ",0,7,13,31
"3616",2013,4,"DEN","PHI",0,7,20,45
"3617",2013,4,"MIN","PIT",0,0,27,34
"3618",2013,4,"HOU","SEA",7,0,16,20
"3619",2013,4,"LA","SF",0,0,35,10
"3620",2013,4,"LV","WAS",7,7,17,7
"3621",2013,5,"MIA","BAL",0,7,26,16
"3622",2013,5,"CLE","BUF",0,14,24,23
"3623",2013,5,"ARI","CAR",0,0,6,20
"3624",2013,5,"DAL","DEN",0,0,51,48
"3625",2013,5,"GB","DET",0,0,10,22
"3626",2013,5,"SF","HOU",0,7,3,27
"3627",2013,5,"LA","JAX",0,7,20,27
"3628",2013,5,"TEN","KC",0,0,26,17
"3629",2013,5,"CIN","NE",0,0,6,13
"3630",2013,5,"CHI","NO",0,0,26,17
"3631",2013,5,"ATL","NYJ",0,0,30,28
"3632",2013,5,"NYG","PHI",0,0,36,21
"3633",2013,5,"LV","LAC",0,7,17,20
"3634",2013,5,"IND","SEA",0,7,26,27
"3635",2013,6,"SF","ARI",0,0,21,30
"3636",2013,6,"MIN","CAR",0,0,35,10
"3637",2013,6,"BUF","CIN",0,0,27,24
"3638",2013,6,"CLE","DET",0,0,31,17
"3639",2013,6,"BAL","GB",0,0,19,17
"3640",2013,6,"LAC","IND",0,0,9,19
"3641",2013,6,"DEN","JAX",7,0,13,35
"3642",2013,6,"NE","NO",0,0,27,30
"3643",2013,6,"CHI","NYG",0,7,21,20
"3644",2013,6,"KC","LV",0,7,7,17
"3645",2013,6,"TB","PHI",0,0,31,20
"3646",2013,6,"NYJ","PIT",0,0,19,6
"3647",2013,6,"HOU","LA",14,0,24,13
"3648",2013,6,"SEA","TEN",7,0,6,20
"3649",2013,6,"DAL","WAS",0,7,16,24
"3650",2013,7,"PIT","BAL",0,0,16,19
"3651",2013,7,"MIA","BUF",7,0,16,21
"3652",2013,7,"WAS","CHI",7,7,34,38
"3653",2013,7,"DET","CIN",0,0,27,24
"3654",2013,7,"GB","CLE",0,0,13,31
"3655",2013,7,"PHI","DAL",0,0,17,3
"3656",2013,7,"IND","DEN",0,0,34,37
"3657",2013,7,"KC","HOU",0,0,16,17
"3658",2013,7,"NYG","MIN",7,0,0,23
"3659",2013,7,"NYJ","NE",7,7,20,23
"3660",2013,7,"JAX","LAC",0,0,24,6
"3661",2013,7,"ARI","SEA",0,0,34,23
"3662",2013,7,"TEN","SF",0,0,31,17
"3663",2013,7,"CAR","LA",0,7,13,23
"3664",2013,7,"ATL","TB",0,7,23,24
"3665",2013,8,"ARI","ATL",0,0,13,27
"3666",2013,8,"NO","BUF",0,0,17,35
"3667",2013,8,"TB","CAR",0,0,31,13
"3668",2013,8,"KC","CLE",0,0,17,23
"3669",2013,8,"DET","DAL",0,0,30,31
"3670",2013,8,"MIN","GB",7,0,37,31
"3671",2013,8,"NE","MIA",0,0,17,27
"3672",2013,8,"PHI","NYG",0,7,15,0
"3673",2013,8,"CIN","NYJ",0,14,9,35
"3674",2013,8,"LV","PIT",0,0,17,21
"3675",2013,8,"LA","SEA",0,0,14,9
"3676",2013,8,"JAX","SF",7,0,35,10
"3677",2013,8,"DEN","WAS",7,7,14,38
"3678",2013,9,"CAR","ATL",0,7,10,27
"3679",2013,9,"CLE","BAL",0,0,17,24
"3680",2013,9,"GB","CHI",0,0,27,20
"3681",2013,9,"MIA","CIN",0,7,20,13
"3682",2013,9,"HOU","IND",0,0,27,24
"3683",2013,9,"BUF","KC",14,0,9,13
"3684",2013,9,"DAL","MIN",0,7,24,20
"3685",2013,9,"NYJ","NO",0,0,20,26
"3686",2013,9,"LV","PHI",0,0,49,20
"3687",2013,9,"NE","PIT",0,0,31,55
"3688",2013,9,"WAS","LAC",7,0,17,31
"3689",2013,9,"SEA","TB",0,0,24,27
"3690",2013,9,"LA","TEN",0,0,28,21
"3691",2013,10,"PIT","BUF",0,0,10,23
"3692",2013,10,"SF","CAR",0,0,10,9
"3693",2013,10,"BAL","CIN",0,0,17,20
"3694",2013,10,"NO","DAL",0,0,17,49
"3695",2013,10,"LAC","DEN",0,0,28,20
"3696",2013,10,"CHI","DET",0,0,21,20
"3697",2013,10,"ARI","HOU",0,7,24,20
"3698",2013,10,"TEN","JAX",7,0,20,27
"3699",2013,10,"TB","MIA",0,0,20,20
"3700",2013,10,"NYG","LV",7,7,13,17
"3701",2013,10,"GB","PHI",0,0,27,13
"3702",2013,10,"ATL","SEA",0,0,33,10
"3703",2013,10,"IND","LA",14,0,24,7
"3704",2013,10,"MIN","WAS",0,0,27,34
"3705",2013,11,"JAX","ARI",0,0,27,14
"3706",2013,11,"TB","ATL",0,7,27,34
"3707",2013,11,"CHI","BAL",0,7,20,16
"3708",2013,11,"CIN","CLE",7,14,13,27
"3709",2013,11,"PIT","DET",0,0,27,37
"3710",2013,11,"NYG","GB",0,7,13,20
"3711",2013,11,"TEN","IND",0,0,30,27
"3712",2013,11,"DEN","KC",0,0,17,27
"3713",2013,11,"SEA","MIN",0,7,20,34
"3714",2013,11,"CAR","NE",0,0,20,24
"3715",2013,11,"BUF","NYJ",0,7,14,30
"3716",2013,11,"HOU","LV",0,7,28,16
"3717",2013,11,"MIA","LAC",0,0,16,20
"3718",2013,11,"NO","SF",0,0,20,23
"3719",2013,11,"PHI","WAS",0,0,14,24
"3720",2013,12,"MIA","CAR",0,0,20,16
"3721",2013,12,"LA","CHI",0,7,21,34
"3722",2013,12,"NYG","DAL",7,0,17,20
"3723",2013,12,"NE","DEN",7,0,24,34
"3724",2013,12,"ARI","IND",0,7,10,33
"3725",2013,12,"HOU","JAX",0,0,13,6
"3726",2013,12,"GB","MIN",0,0,26,27
"3727",2013,12,"ATL","NO",0,0,17,13
"3728",2013,12,"BAL","NYJ",0,0,3,19
"3729",2013,12,"CLE","PIT",7,0,20,10
"3730",2013,12,"KC","LAC",0,0,41,38
"3731",2013,12,"WAS","SF",0,0,27,6
"3732",2013,12,"DET","TB",7,0,17,21
"3733",2013,12,"LV","TEN",0,0,23,19
"3734",2013,13,"PHI","ARI",0,0,21,24
"3735",2013,13,"BUF","ATL",0,0,34,31
"3736",2013,13,"MIN","CHI",0,0,20,23
"3737",2013,13,"LAC","CIN",0,0,17,10
"3738",2013,13,"KC","DEN",0,0,35,28
"3739",2013,13,"DET","GB",7,0,3,38
"3740",2013,13,"CLE","JAX",0,0,30,28
"3741",2013,13,"NYJ","MIA",0,0,23,3
"3742",2013,13,"HOU","NE",0,0,34,31
"3743",2013,13,"SEA","NO",0,7,7,27
"3744",2013,13,"WAS","NYG",0,0,24,17
"3745",2013,13,"DAL","LV",7,0,17,31
"3746",2013,13,"BAL","PIT",0,0,21,22
"3747",2013,13,"SF","LA",0,0,13,23
"3748",2013,13,"CAR","TB",0,0,6,27
"3749",2013,13,"IND","TEN",0,0,14,22
"3750",2013,14,"GB","ATL",7,0,14,23
"3751",2013,14,"TB","BUF",0,0,6,27
"3752",2013,14,"NO","CAR",0,0,13,31
"3753",2013,14,"NE","CLE",0,0,27,27
"3754",2013,14,"CHI","DAL",0,0,28,44
"3755",2013,14,"PHI","DET",7,0,14,35
"3756",2013,14,"JAX","HOU",0,0,20,27
"3757",2013,14,"CIN","IND",0,0,28,42
"3758",2013,14,"WAS","KC",7,0,38,10
"3759",2013,14,"PIT","MIA",0,7,34,21
"3760",2013,14,"BAL","MIN",0,0,27,28
"3761",2013,14,"LAC","NYG",0,0,14,37
"3762",2013,14,"NYJ","LV",0,7,27,30
"3763",2013,14,"SF","SEA",0,0,17,19
"3764",2013,14,"ARI","LA",0,7,10,21
"3765",2013,14,"DEN","TEN",0,0,28,51
"3766",2013,15,"TEN","ARI",7,0,30,34
"3767",2013,15,"DET","BAL",0,0,18,17
"3768",2013,15,"JAX","BUF",0,0,27,20
"3769",2013,15,"CLE","CHI",7,14,31,17
"3770",2013,15,"PIT","CIN",0,7,21,23
"3771",2013,15,"DAL","GB",0,0,38,36
"3772",2013,15,"IND","HOU",0,0,3,23
"3773",2013,15,"LV","KC",7,0,49,31
"3774",2013,15,"MIA","NE",0,0,20,24
"3775",2013,15,"LA","NO",0,0,17,27
"3776",2013,15,"CAR","NYJ",0,7,20,23
"3777",2013,15,"MIN","PHI",0,0,30,48
"3778",2013,15,"DEN","LAC",0,0,27,20
"3779",2013,15,"NYG","SEA",0,0,23,0
"3780",2013,15,"TB","SF",7,0,26,14
"3781",2013,15,"ATL","WAS",0,0,27,27
"3782",2013,16,"SEA","ARI",0,0,16,10
"3783",2013,16,"SF","ATL",0,7,24,27
"3784",2013,16,"PHI","CHI",0,7,10,45
"3785",2013,16,"NYJ","CLE",0,0,13,24
"3786",2013,16,"WAS","DAL",0,0,24,23
"3787",2013,16,"HOU","DEN",0,0,37,13
"3788",2013,16,"KC","IND",0,0,23,7
"3789",2013,16,"BUF","MIA",0,0,0,19
"3790",2013,16,"CIN","MIN",0,7,14,35
"3791",2013,16,"BAL","NE",14,0,27,7
"3792",2013,16,"CAR","NO",0,0,13,17
"3793",2013,16,"DET","NYG",7,0,16,17
"3794",2013,16,"LAC","LV",0,0,13,26
"3795",2013,16,"GB","PIT",7,0,31,31
"3796",2013,16,"LA","TB",0,0,13,23
"3797",2013,16,"JAX","TEN",0,0,20,17
"3798",2013,17,"CIN","BAL",0,7,16,27
"3799",2013,17,"NE","BUF",0,0,20,33
"3800",2013,17,"ATL","CAR",7,0,14,20
"3801",2013,17,"PIT","CLE",0,0,7,20
"3802",2013,17,"LV","DEN",0,0,34,14
"3803",2013,17,"MIN","DET",0,0,13,14
"3804",2013,17,"CHI","GB",0,0,34,28
"3805",2013,17,"TEN","HOU",0,0,10,16
"3806",2013,17,"IND","JAX",0,0,10,30
"3807",2013,17,"LAC","KC",0,0,24,27
"3808",2013,17,"MIA","NYJ",0,0,20,7
"3809",2013,17,"DAL","PHI",0,0,24,23
"3810",2013,17,"ARI","SF",0,0,23,20
"3811",2013,17,"SEA","LA",0,7,10,20
"3812",2013,17,"NO","TB",0,0,17,42
"3813",2013,17,"NYG","WAS",0,0,6,20
"3814",2014,1,"CHI","BUF",0,0,23,20
"3815",2014,1,"TB","CAR",0,0,20,14
"3816",2014,1,"BAL","CIN",0,0,22,17
"3817",2014,1,"PIT","CLE",0,0,27,30
"3818",2014,1,"SEA","GB",0,0,17,34
"3819",2014,1,"DEN","IND",0,0,24,31
"3820",2014,1,"PHI","JAX",0,7,17,27
"3821",2014,1,"LA","MIN",7,0,27,6
"3822",2014,1,"MIA","NE",0,0,20,33
"3823",2014,1,"ATL","NO",0,0,34,37
"3824",2014,1,"DET","NYG",0,0,14,34
"3825",2014,1,"NYJ","LV",0,0,14,20
"3826",2014,1,"ARI","LAC",0,0,17,20
"3827",2014,1,"DAL","SF",7,0,21,17
"3828",2014,1,"KC","TEN",0,0,26,10
"3829",2014,1,"HOU","WAS",0,7,7,10
